date,R_fighter,B_fighter,Winner,weight_class,gender,no_of_rounds,R_current_win_streak,B_current_win_streak,R_longest_win_streak,B_longest_win_streak,R_current_lose_streak,B_current_lose_streak,R_wins,B_wins,R_losses,B_losses,R_total_rounds_fought,B_total_rounds_fought,R_total_title_bouts,B_total_title_bouts,R_win_by_KO/TKO,B_win_by_KO/TKO,R_win_by_Submission,B_win_by_Submission,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_age,B_age,R_avg_SIG_STR_landed,B_avg_SIG_STR_landed,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,R_avg_TD_landed,B_avg_TD_landed,R_avg_TD_pct,B_avg_TD_pct,R_Stance,B_Stance,R_ufc_fights,B_ufc_fights
2023-08-26,Max Holloway,Chan Sung Jung,Red,Featherweight,MALE,5,1,0,13,3,0,1,20,7,7,6,90,38,9,2,9,4,2,2,180.34,170.18,175.26,182.88,31,36,7.17,3.93,0.48,0.41,0.3,0.6,0.25,0.7,0.53,0.44,Orthodox,Orthodox,27,13
2023-08-26,Anthony Smith,Ryan Spann,Red,Light Heavyweight,MALE,3,0,0,3,5,2,1,13,8,10,4,53,17,1,0,7,3,5,3,193.04,195.58,193.04,200.66,35,32,3.24,3.25,0.49,0.4,0.6,1.5,0.46,1.34,0.26,0.35,Orthodox,Orthodox,23,12
2023-08-26,Giga Chikadze,Alex Caceres,Red,Featherweight,MALE,3,0,2,7,5,1,0,7,16,2,11,25,71,0,0,3,2,0,4,182.88,177.8,187.96,185.42,35,35,3.92,4.21,0.42,0.49,0.2,0.7,0.21,0.54,0.33,0.68,Orthodox,Southpaw,9,27
2023-08-26,Rinya Nakamura,Fernie Garcia,Red,Bantamweight,MALE,3,3,0,3,1,0,2,3,1,0,2,3,7,1,0,2,1,1,0,170.18,170.18,172.72,170.18,28,31,3.53,2.04,0.54,0.34,1.6,0.6,3.72,0.28,0.9,0.5,Southpaw,Orthodox,3,3
2023-08-26,Chidi Njokuani,Michal Oleksiejczuk,Blue,Middleweight,MALE,3,0,0,3,2,2,1,3,6,2,4,10,19,0,0,3,5,0,0,190.5,182.88,203.2,187.96,34,28,4.09,5.08,0.61,0.5,0.2,0.0,0.0,1.08,0.0,0.43,Orthodox,Southpaw,5,10
2023-08-19,Aljamain Sterling,Sean O'Malley,Blue,Bantamweight,MALE,5,9,4,9,5,0,0,15,9,3,1,52,22,4,1,2,6,4,0,170.18,180.34,180.34,182.88,34,28,4.61,7.63,0.52,0.61,0.7,0.3,2.31,0.35,0.27,0.42,Orthodox,Switch,18,10
2023-08-19,Neil Magny,Ian Machado Garry,Blue,Welterweight,MALE,3,1,5,7,5,0,0,21,5,9,0,81,11,0,0,5,3,2,0,190.5,190.5,203.2,187.96,36,25,3.44,5.5,0.46,0.55,0.2,0.3,2.15,0.77,0.4,0.55,Orthodox,Orthodox,30,5
2023-08-19,Da'Mon Blackshear,Mario Bautista,Blue,Bantamweight,MALE,3,2,4,2,4,0,0,2,6,1,2,9,14,0,0,1,1,1,3,177.8,175.26,182.88,175.26,29,30,4.28,5.69,0.47,0.48,0.8,1.0,2.33,2.25,0.37,0.44,Switch,Switch,3,8
2023-08-19,Marlon Vera,Pedro Munhoz,Red,Bantamweight,MALE,3,0,1,5,4,1,0,14,10,7,7,58,45,1,0,7,3,4,3,172.72,167.64,177.8,165.1,30,36,4.27,5.32,0.49,0.43,0.8,0.5,0.51,0.51,0.39,0.18,Switch,Orthodox,21,17
2023-08-19,Chris Weidman,Brad Tavares,Blue,Middleweight,MALE,3,0,0,9,5,1,2,11,14,6,8,40,59,5,0,4,2,3,0,187.96,185.42,198.12,187.96,39,35,3.18,3.38,0.45,0.43,0.8,0.0,3.44,0.78,0.42,0.26,Orthodox,Orthodox,17,22
2023-08-19,Gregory Rodrigues,Denis Tiuliulin,Red,Middleweight,MALE,3,0,0,2,1,1,1,4,1,3,2,13,5,0,0,3,1,0,0,190.5,185.42,190.5,195.58,31,35,5.52,3.61,0.56,0.41,0.4,0.0,2.74,0.96,0.41,0.42,Orthodox,Orthodox,7,3
2023-08-19,Kurt Holobaugh,Austin Hubbard,Red,Lightweight,MALE,3,0,0,0,1,5,1,0,3,5,4,14,18,0,0,0,1,0,0,180.34,177.8,177.8,180.34,36,31,4.63,4.11,0.45,0.45,0.8,0.0,0.76,1.75,0.33,0.5,Orthodox,Orthodox,5,7
2023-08-19,Brad Katona,Cody Gibson,Red,Bantamweight,MALE,3,0,0,2,1,2,2,2,1,2,3,12,9,1,0,0,1,0,0,167.64,177.8,162.56,180.34,31,35,4.69,3.96,0.51,0.44,0.0,0.4,1.71,1.61,0.33,0.3,Orthodox,Orthodox,4,4
2023-08-19,Andre Petroski,Gerald Meerschaert,Red,Middleweight,MALE,3,4,0,4,3,0,1,4,10,0,8,10,36,0,0,1,1,2,9,182.88,185.42,185.42,195.58,32,35,3.0,3.13,0.5,0.45,2.0,1.6,4.07,2.14,0.56,0.36,Switch,Southpaw,4,18
2023-08-12,Vicente Luque,Rafael Dos Anjos,Red,Welterweight,MALE,5,0,1,6,5,2,0,14,21,5,12,40,103,0,4,8,4,5,5,180.34,172.72,190.5,177.8,31,38,5.07,3.48,0.52,0.47,0.6,0.6,1.0,1.95,0.53,0.35,Orthodox,Southpaw,19,33
2023-08-12,Cub Swanson,Hakeem Dawodu,Red,Featherweight,MALE,3,0,0,6,5,1,1,18,6,12,3,76,25,0,0,6,1,2,0,172.72,172.72,177.8,185.42,39,32,4.67,5.45,0.5,0.5,0.4,0.0,1.04,0.0,0.5,0.0,Orthodox,Orthodox,30,9
2023-08-12,Khalil Rountree Jr.,Chris Daukaus,Red,Light Heavyweight,MALE,3,3,0,3,4,0,3,7,4,5,3,25,9,1,0,5,4,0,0,185.42,190.5,193.04,193.04,33,33,3.84,6.05,0.39,0.5,0.1,0.0,0.0,0.0,0.0,0.0,Southpaw,Orthodox,12,7
2023-08-12,AJ Dobson,Tafon Nchukwi,Red,Middleweight,MALE,3,0,0,1,2,2,2,1,3,2,3,7,15,0,0,0,1,1,0,185.42,182.88,193.04,195.58,31,28,4.29,5.57,0.46,0.52,0.3,0.0,1.67,0.76,0.75,0.57,Orthodox,Orthodox,3,6
2023-08-12,Josh Fremd,Jamie Pickett,Red,Middleweight,MALE,3,1,0,1,2,0,3,1,3,2,7,7,20,0,0,0,1,1,0,193.04,187.96,193.04,203.2,29,34,2.52,2.65,0.44,0.47,1.1,0.1,0.66,1.26,0.25,0.4,Orthodox,Orthodox,3,10
2023-08-12,Terrance McKinney,Mike Breeden,Red,Lightweight,MALE,3,0,0,2,0,2,3,3,0,4,3,10,7,0,0,1,0,2,0,177.8,177.8,185.42,177.8,28,34,4.53,5.75,0.5,0.45,1.0,0.0,3.45,0.98,0.36,0.3,Switch,Orthodox,7,3
2023-08-12,Da'Mon Blackshear,Jose Johnson,Red,Bantamweight,MALE,3,1,1,1,1,0,0,1,1,1,1,8,6,0,0,1,0,0,0,177.8,182.88,182.88,180.34,29,28,4.28,2.22,0.47,0.57,0.8,0.7,2.33,0.71,0.37,0.6,Switch,Orthodox,2,2
2023-08-05,Dustin Jacoby,Kennedy Nzechukwu,Red,Light Heavyweight,MALE,3,0,3,4,3,2,0,7,8,4,3,30,26,0,0,3,5,0,1,190.5,195.58,193.04,210.82,35,31,5.5,5.13,0.47,0.45,0.0,0.2,0.36,0.6,0.25,0.45,Orthodox,Southpaw,11,11
2023-08-05,Diego Lopes,Gavin Tucker,Red,Featherweight,MALE,3,0,0,0,3,2,1,0,4,2,2,6,16,0,0,0,0,0,2,180.34,167.64,182.88,167.64,28,37,3.24,4.29,0.55,0.44,3.7,1.5,0.33,3.13,0.25,0.44,Orthodox,Southpaw,2,6
2023-08-05,Tanner Boser,Aleksa Camur,Red,Light Heavyweight,MALE,3,0,0,2,2,2,2,4,2,5,2,21,11,0,0,3,1,0,0,187.96,185.42,190.5,187.96,32,27,4.7,4.73,0.52,0.57,0.0,0.0,0.0,0.46,0.0,0.22,Orthodox,Orthodox,9,4
2023-08-05,Ignacio Bahamondes,Ludovit Klein,Blue,Lightweight,MALE,3,3,2,3,2,0,0,4,3,1,2,14,16,0,0,2,1,1,0,190.5,170.18,190.5,182.88,25,28,7.15,3.93,0.46,0.55,0.4,0.0,0.0,1.66,0.0,0.5,Orthodox,Southpaw,5,5
2023-08-05,Kyler Phillips,Raoni Barcelos,Red,Bantamweight,MALE,3,1,0,4,5,0,1,5,6,1,3,15,23,0,0,2,2,1,1,172.72,170.18,182.88,170.18,28,36,5.72,5.22,0.45,0.51,0.5,0.6,2.41,1.86,0.46,0.32,Orthodox,Orthodox,6,9
2023-08-05,Jeremiah Wells,Carlston Harris,Blue,Welterweight,MALE,3,4,1,4,2,0,0,4,3,0,1,7,6,0,0,2,1,1,1,175.26,182.88,187.96,193.04,36,36,2.41,3.18,0.43,0.49,0.8,0.8,3.08,1.97,0.44,0.29,Switch,Orthodox,4,4
2023-08-05,Billy Quarantillo,Damon Jackson,Red,Featherweight,MALE,3,0,0,4,4,1,1,6,5,3,3,23,21,0,0,4,1,1,2,177.8,180.34,177.8,180.34,34,34,7.36,2.9,0.56,0.42,1.1,1.2,1.24,2.34,0.23,0.34,Orthodox,Switch,9,8
2023-08-05,Sean Woodson,Dennis Buzukja,Red,Featherweight,MALE,3,2,1,2,1,0,0,4,1,1,1,15,6,0,0,2,0,0,0,187.96,175.26,198.12,177.8,31,25,5.58,4.21,0.46,0.43,0.4,0.2,0.66,0.63,0.62,0.27,Orthodox,Switch,5,2
2023-07-29,Dustin Poirier,Justin Gaethje,Blue,Lightweight,MALE,5,1,1,5,4,0,0,22,7,7,4,71,26,4,2,11,5,4,0,175.26,180.34,182.88,177.8,34,34,5.3,6.78,0.5,0.59,1.3,0.0,1.24,0.11,0.36,0.25,Southpaw,Orthodox,29,11
2023-07-29,Jan Blachowicz,Alex Pereira,Blue,Light Heavyweight,MALE,3,1,0,5,4,0,1,12,4,6,1,54,13,4,5,5,3,2,0,187.96,193.04,198.12,200.66,40,36,3.41,5.23,0.5,0.63,0.3,0.3,1.09,0.17,0.5,1.0,Orthodox,Orthodox,18,5
2023-07-29,Tony Ferguson,King Green,Blue,Lightweight,MALE,3,0,0,12,8,5,2,15,14,6,11,52,67,3,0,5,2,6,3,180.34,177.8,193.04,180.34,39,36,4.91,6.43,0.45,0.53,0.9,0.3,0.39,1.23,0.35,0.39,Orthodox,Orthodox,21,25
2023-07-29,Michael Chiesa,Kevin Holland,Blue,Welterweight,MALE,3,0,1,4,5,2,0,11,12,6,6,39,49,1,0,0,5,6,3,185.42,190.5,190.5,205.74,35,30,1.86,4.25,0.4,0.49,1.0,0.6,3.35,0.84,0.51,0.38,Southpaw,Orthodox,17,18
2023-07-29,Gabriel Bonfim,Trevin Giles,Red,Welterweight,MALE,3,2,2,2,3,0,0,2,7,0,4,2,29,0,0,0,3,2,0,185.42,182.88,182.88,187.96,25,30,5.78,3.27,0.42,0.55,1.9,0.3,2.92,1.19,0.75,0.5,Orthodox,Orthodox,2,11
2023-07-29,Roman Kopylov,Claudio Ribeiro,Red,Middleweight,MALE,3,2,1,2,1,0,0,2,2,2,1,11,5,0,0,2,2,0,0,182.88,185.42,190.5,195.58,32,31,4.33,3.59,0.54,0.51,0.0,0.0,1.2,0.56,0.53,0.5,Southpaw,Orthodox,4,3
2023-07-29,Matthew Semelsberger,Uros Medic,Blue,Welterweight,MALE,3,0,1,2,2,1,0,5,3,3,1,20,5,0,0,2,3,0,0,185.42,185.42,190.5,180.34,30,30,3.78,5.51,0.43,0.6,0.4,0.0,1.02,0.38,0.57,0.5,Switch,Southpaw,8,4
2023-07-22,Nathaniel Wood,Andre Fili,Red,Featherweight,MALE,3,2,1,3,2,0,0,6,10,2,8,22,46,0,0,0,3,3,0,167.64,180.34,175.26,187.96,30,33,5.75,3.88,0.51,0.37,0.5,0.2,1.56,2.15,0.48,0.43,Orthodox,Orthodox,8,18
2023-07-22,Paul Craig,Andre Muniz,Red,Middleweight,MALE,3,0,0,4,7,2,1,8,7,6,1,27,16,0,0,2,0,6,4,190.5,185.42,193.04,198.12,35,33,2.45,1.97,0.46,0.5,1.6,1.2,1.68,4.23,0.2,0.5,Orthodox,Southpaw,14,8
2023-07-22,Jai Herbert,Fares Ziam,Blue,Lightweight,MALE,3,1,1,1,2,0,0,2,3,3,2,14,13,0,0,1,0,0,0,185.42,185.42,195.58,190.5,35,26,3.16,2.7,0.42,0.48,0.0,0.2,0.5,0.81,0.23,0.23,Orthodox,Orthodox,5,5
2023-07-22,Lerone Murphy,Josh Culibao,Red,Featherweight,MALE,3,4,3,4,3,0,0,4,3,0,1,12,13,0,0,2,0,0,1,175.26,177.8,185.42,185.42,32,29,5.01,3.41,0.54,0.44,0.6,0.3,1.59,0.0,0.52,0.0,Orthodox,Orthodox,4,4
2023-07-22,Davey Grant,Daniel Marcos,Blue,Bantamweight,MALE,3,2,2,3,2,0,0,6,2,5,0,29,5,1,0,3,1,1,0,172.72,170.18,175.26,175.26,37,30,4.77,5.94,0.42,0.52,0.2,0.0,1.26,0.25,0.41,0.5,Orthodox,Orthodox,11,2
2023-07-22,Marc Diakiese,Joel Alvarez,Blue,Lightweight,MALE,3,0,0,3,4,1,1,7,4,6,2,34,10,0,0,2,2,0,2,177.8,190.5,185.42,195.58,30,30,2.54,4.39,0.4,0.52,0.0,1.2,3.29,0.0,0.43,0.0,Orthodox,Orthodox,13,6
2023-07-22,Makhmud Muradov,Bryan Barberena,Red,Middleweight,MALE,3,0,0,3,3,2,2,3,9,2,8,14,42,0,0,2,4,0,1,187.96,182.88,190.5,182.88,33,34,4.21,5.35,0.43,0.48,0.2,0.3,3.03,0.13,0.66,0.22,Orthodox,Southpaw,5,17
2023-07-15,Albert Duraev,JunYong Park,Blue,Middleweight,MALE,3,1,3,2,3,0,0,3,6,1,2,9,19,0,0,0,0,1,2,180.34,177.8,190.5,185.42,34,32,2.99,4.53,0.4,0.5,0.6,1.1,1.97,1.83,0.29,0.5,Orthodox,Orthodox,4,8
2023-07-15,Nazim Sadykhov,Terrance McKinney,Red,Lightweight,MALE,3,2,0,2,2,0,1,2,3,0,3,6,8,0,0,2,1,0,2,177.8,177.8,175.26,185.42,29,28,4.94,4.53,0.48,0.5,0.3,1.0,1.71,3.45,0.62,0.36,Southpaw,Switch,2,6
2023-07-15,Tucker Lutz,Melsik Baghdasaryan,Blue,Featherweight,MALE,3,0,0,3,3,2,1,3,3,2,1,14,10,0,0,0,1,0,0,172.72,175.26,182.88,177.8,29,31,3.74,5.28,0.46,0.61,0.2,0.0,1.99,0.0,0.44,0.0,Orthodox,Southpaw,5,4
2023-07-15,Evan Elder,Genaro Valdez,Red,Lightweight,MALE,3,0,0,0,1,2,2,0,1,2,2,6,6,0,0,0,1,0,0,177.8,175.26,182.88,182.88,26,31,5.02,4.08,0.49,0.3,0.6,0.4,0.63,1.54,0.2,0.44,Switch,Orthodox,2,3
2023-07-08,Alexander Volkanovski,Yair Rodriguez,Red,Featherweight,MALE,5,0,2,12,6,1,0,12,10,1,2,47,37,8,2,4,4,0,1,167.64,180.34,180.34,180.34,34,30,6.16,4.65,0.56,0.46,0.2,0.7,1.78,0.69,0.37,0.27,Orthodox,Orthodox,13,12
2023-07-08,Robert Whittaker,Dricus Du Plessis,Blue,Middleweight,MALE,3,1,5,9,5,0,0,15,5,4,0,58,11,4,2,5,3,0,1,182.88,185.42,185.42,193.04,32,29,4.58,6.18,0.43,0.49,0.0,0.9,0.8,3.04,0.38,0.5,Orthodox,Switch,19,5
2023-07-08,Jalin Turner,Dan Hooker,Blue,Lightweight,MALE,3,0,1,5,4,1,0,7,12,3,8,17,45,0,0,4,7,3,2,190.5,182.88,195.58,190.5,28,33,5.6,5.03,0.48,0.48,1.1,0.3,0.79,0.73,0.55,0.34,Southpaw,Switch,10,20
2023-07-08,Robbie Lawler,Niko Price,Red,Welterweight,MALE,3,0,0,5,2,1,1,20,7,15,6,96,30,6,0,13,4,0,2,180.34,182.88,187.96,193.04,41,33,3.85,5.65,0.47,0.43,0.0,0.6,0.65,1.15,0.64,0.32,Southpaw,Orthodox,35,13
2023-07-08,Jimmy Crute,Alonzo Menifield,Blue,Light Heavyweight,MALE,3,0,2,3,4,2,0,5,8,3,3,13,21,0,0,3,6,2,1,187.96,182.88,187.96,193.04,27,35,3.68,3.77,0.54,0.54,2.0,0.2,4.84,0.63,0.57,0.33,Orthodox,Orthodox,8,11
2023-07-08,Vitor Petrino,Marcin Prachnio,Red,Light Heavyweight,MALE,3,2,1,2,2,0,0,2,3,0,4,5,14,0,0,1,1,0,0,187.96,190.5,195.58,187.96,25,34,2.82,5.57,0.45,0.54,0.8,0.0,3.98,0.15,0.66,0.2,Orthodox,Orthodox,2,7
2023-07-08,Kamuela Kirk,Esteban Ribovics,Blue,Lightweight,MALE,3,0,0,1,1,1,1,1,1,2,1,8,4,0,0,0,1,0,0,177.8,177.8,190.5,175.26,29,27,3.22,6.2,0.5,0.52,1.2,0.5,1.5,0.93,0.26,0.66,Switch,Orthodox,3,2
2023-07-01,Damir Ismagulov,Grant Dawson,Blue,Lightweight,MALE,3,0,8,5,6,1,0,5,8,1,0,18,24,0,0,0,1,0,5,177.8,177.8,187.96,182.88,32,29,3.36,2.98,0.42,0.52,0.0,1.3,1.0,3.61,0.28,0.38,Orthodox,Switch,6,8
2023-07-01,Max Griffin,Michael Morales,Blue,Welterweight,MALE,3,1,3,3,3,0,0,7,3,7,0,38,7,0,0,3,2,0,0,180.34,182.88,193.04,200.66,37,24,3.92,5.42,0.49,0.48,0.3,0.0,1.45,1.16,0.41,0.41,Orthodox,Orthodox,14,3
2023-07-01,Ismael Bonfim,Benoit Saint Denis,Blue,Lightweight,MALE,3,2,2,2,2,0,0,2,2,0,1,5,7,0,0,1,1,0,1,172.72,180.34,180.34,185.42,27,27,5.8,5.7,0.54,0.54,0.0,1.5,1.07,4.76,0.33,0.37,Orthodox,Southpaw,2,3
2023-07-01,Kevin Lee,Rinat Fakhretdinov,Blue,Welterweight,MALE,3,0,2,5,2,2,0,11,2,7,0,47,6,1,0,3,0,4,0,175.26,182.88,195.58,187.96,30,31,3.88,4.17,0.42,0.54,0.8,0.2,3.18,4.43,0.43,0.46,Orthodox,Orthodox,18,2
2023-06-24,Josh Emmett,Ilia Topuria,Blue,Featherweight,MALE,5,0,5,5,5,1,0,9,5,3,0,32,9,1,1,3,3,0,1,167.64,170.18,177.8,175.26,38,26,4.04,4.4,0.36,0.46,0.1,1.3,0.91,1.92,0.37,0.56,Orthodox,Orthodox,12,5
2023-06-24,Brendan Allen,Bruno Silva,Red,Middleweight,MALE,3,4,1,4,3,0,0,10,4,2,2,24,12,0,0,1,4,6,0,187.96,182.88,190.5,187.96,27,33,3.98,4.12,0.53,0.49,1.4,0.0,1.74,0.93,0.47,0.27,Orthodox,Orthodox,12,6
2023-06-24,Neil Magny,Phil Rowe,Red,Welterweight,MALE,3,0,3,7,3,1,0,20,4,9,1,78,13,0,0,5,4,2,0,190.5,190.5,203.2,203.2,35,32,3.44,3.65,0.46,0.49,0.2,0.3,2.15,0.7,0.4,0.36,Orthodox,Orthodox,29,5
2023-06-24,Randy Brown,Wellington Turman,Red,Welterweight,MALE,3,0,0,4,2,1,1,10,3,5,4,36,16,0,0,2,0,3,1,190.5,182.88,198.12,182.88,32,26,4.38,3.23,0.47,0.51,0.6,0.8,0.72,1.55,0.39,0.2,Orthodox,Orthodox,15,7
2023-06-24,Jamall Emmers,Jack Jenkins,Blue,Featherweight,MALE,3,1,2,1,2,0,0,2,2,3,0,12,6,0,0,0,1,0,0,177.8,170.18,187.96,172.72,33,29,5.3,4.83,0.48,0.6,0.2,0.0,1.83,2.12,0.4,0.69,Orthodox,Switch,5,2
2023-06-24,Cody Brundage,Sedriques Dumas,Blue,Middleweight,MALE,3,0,0,2,1,2,1,2,1,4,1,9,3,0,0,1,0,1,1,182.88,187.96,182.88,200.66,29,27,1.62,2.15,0.54,0.48,0.9,0.3,2.31,1.31,0.5,0.35,Orthodox,Orthodox,6,2
2023-06-17,Marvin Vettori,Jared Cannonier,Blue,Middleweight,MALE,5,1,1,5,3,0,0,9,9,4,6,46,40,1,1,0,6,2,0,182.88,180.34,187.96,195.58,29,39,4.56,4.49,0.45,0.5,0.5,0.0,1.66,0.42,0.45,0.46,Southpaw,Switch,13,15
2023-06-17,Arman Tsarukyan,Joaquim Silva,Red,Lightweight,MALE,3,1,1,5,3,0,0,6,5,2,3,23,18,0,0,2,3,0,0,170.18,172.72,182.88,175.26,26,34,3.79,3.66,0.48,0.43,0.0,0.8,3.25,0.39,0.37,0.5,Orthodox,Southpaw,8,8
2023-06-17,Pat Sabatini,Lucas Almeida,Red,Featherweight,MALE,3,0,1,4,1,1,0,4,1,1,1,11,6,0,0,0,1,1,0,172.72,180.34,177.8,180.34,32,32,2.02,4.94,0.59,0.43,1.9,0.0,3.73,0.0,0.42,0.0,Orthodox,Orthodox,5,2
2023-06-17,Manuel Torres,Nikolas Motta,Red,Lightweight,MALE,3,2,1,2,1,0,0,2,2,0,1,2,6,0,0,2,1,0,0,177.8,175.26,185.42,177.8,28,30,8.14,3.08,0.58,0.33,1.6,0.0,3.26,0.0,0.66,0.0,Switch,Orthodox,2,3
2023-06-17,Nicolas Dalby,Muslim Salikhov,Red,Welterweight,MALE,3,2,1,2,5,0,0,5,6,3,2,28,19,0,0,0,3,0,0,180.34,180.34,187.96,177.8,38,39,4.06,3.32,0.43,0.49,0.1,0.0,1.01,1.12,0.27,0.33,Orthodox,Orthodox,8,8
2023-06-17,Kyung Ho Kang,Cristian Quinonez,Red,Bantamweight,MALE,3,1,2,3,2,0,0,7,2,3,0,29,4,0,0,0,1,3,0,175.26,172.72,185.42,177.8,35,27,3.13,4.19,0.47,0.4,0.8,0.0,1.97,1.37,0.5,0.37,Orthodox,Orthodox,10,2
2023-06-17,Zac Pauga,Modestas Bukauskas,Blue,Light Heavyweight,MALE,3,1,1,1,1,0,0,1,2,1,3,5,10,0,0,0,1,0,0,187.96,190.5,193.04,198.12,35,29,4.46,3.21,0.62,0.42,0.0,0.2,0.38,0.38,0.07,0.66,Orthodox,Switch,2,5
2023-06-10,Charles Oliveira,Beneil Dariush,Red,Lightweight,MALE,3,0,8,11,8,1,0,21,16,9,4,59,45,3,0,3,3,16,5,177.8,177.8,187.96,182.88,33,34,3.39,3.78,0.53,0.48,2.8,0.9,2.17,1.9,0.4,0.34,Orthodox,Southpaw,30,20
2023-06-10,Mike Malott,Adam Fugitt,Red,Welterweight,MALE,3,3,1,3,1,0,0,3,1,0,1,3,4,0,0,1,1,2,0,185.42,185.42,185.42,195.58,31,34,3.83,4.72,0.46,0.45,1.0,0.0,3.04,2.04,0.6,0.29,Orthodox,Southpaw,3,2
2023-06-10,Dan Ige,Nate Landwehr,Red,Featherweight,MALE,3,1,3,6,3,0,0,9,4,5,2,39,13,0,0,3,0,2,2,170.18,175.26,180.34,182.88,31,35,3.7,6.25,0.45,0.46,0.3,1.0,0.99,1.0,0.26,0.41,Orthodox,Orthodox,14,6
2023-06-10,Marc-Andre Barriault,Eryk Anders,Red,Middleweight,MALE,3,1,1,2,2,0,0,4,7,5,7,24,38,0,0,2,4,1,0,185.42,185.42,187.96,190.5,33,36,6.12,3.41,0.47,0.47,0.1,0.1,0.21,1.79,0.25,0.26,Orthodox,Southpaw,9,14
2023-06-10,Aiemann Zahabi,Aoriqileng,Red,Bantamweight,MALE,3,2,2,2,2,0,0,3,2,2,2,13,10,0,0,1,1,0,0,172.72,170.18,172.72,175.26,35,29,3.43,5.31,0.43,0.5,0.0,0.0,0.2,1.45,0.16,0.46,Orthodox,Orthodox,5,4
2023-06-10,Kyle Nelson,Blake Bilder,Red,Featherweight,MALE,3,0,2,1,2,2,0,1,2,4,0,15,4,0,0,1,0,0,1,180.34,172.72,180.34,172.72,32,32,3.65,3.81,0.45,0.48,0.6,0.6,1.1,0.31,0.2,0.07,Switch,Switch,5,2
2023-06-03,Alex Caceres,Daniel Pineda,Red,Featherweight,MALE,3,1,1,5,2,0,0,15,5,11,5,68,21,0,0,2,1,4,4,177.8,170.18,185.42,175.26,34,37,4.21,2.96,0.49,0.48,0.7,1.5,0.54,1.61,0.68,0.24,Southpaw,Orthodox,26,10
2023-06-03,Abubakar Nurmagomedov,Elizeu Zaleski dos Santos,Blue,Welterweight,MALE,3,2,1,2,7,0,0,2,9,1,3,7,31,0,0,0,3,0,1,180.34,180.34,182.88,185.42,33,36,2.78,4.3,0.53,0.42,0.0,0.5,1.25,0.71,0.22,0.2,Orthodox,Orthodox,3,12
2023-06-03,Daniel Santos,Johnny Munoz,Red,Bantamweight,MALE,3,1,1,1,1,0,0,1,2,1,2,5,9,0,0,1,0,0,1,170.18,175.26,170.18,180.34,28,30,4.26,2.44,0.37,0.36,0.0,1.8,1.9,2.4,0.5,0.25,Orthodox,Orthodox,2,4
2023-06-03,Philipe Lins,Maxim Grishin,Red,Light Heavyweight,MALE,3,2,1,2,1,0,0,2,2,2,2,8,11,0,0,1,1,0,0,187.96,190.5,198.12,198.12,37,39,3.8,3.26,0.49,0.52,0.0,0.0,1.65,0.21,0.33,0.16,Orthodox,Orthodox,4,4
2023-05-20,Edmen Shahbazyan,Anthony Hernandez,Blue,Middleweight,MALE,3,1,3,5,3,0,0,6,4,3,2,17,14,0,0,4,0,1,3,190.5,182.88,190.5,190.5,25,29,3.77,4.3,0.5,0.59,0.5,3.0,2.01,6.62,0.38,0.49,Orthodox,Orthodox,9,6
2023-05-20,Andre Fialho,Joaquin Buckley,Blue,Welterweight,MALE,3,0,0,2,3,2,2,2,5,3,4,10,21,0,0,2,4,0,0,182.88,177.8,187.96,193.04,29,29,3.3,4.25,0.41,0.36,0.0,0.0,0.25,1.69,1.0,0.44,Orthodox,Southpaw,5,9
2023-05-20,Diego Ferreira,Michael Johnson,Red,Lightweight,MALE,3,0,1,6,4,3,0,8,13,5,14,28,69,0,1,3,5,2,0,175.26,177.8,187.96,185.42,38,36,5.04,4.27,0.39,0.39,0.6,0.0,0.96,0.62,0.3,0.41,Orthodox,Southpaw,13,27
2023-05-20,Maheshate,Viacheslav Borshchev,Blue,Lightweight,MALE,3,0,0,2,2,1,2,2,2,1,2,7,9,0,0,1,2,0,0,182.88,180.34,180.34,175.26,23,31,3.9,5.4,0.28,0.53,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,Orthodox,3,4
2023-05-13,Anthony Smith,Johnny Walker,Blue,Light Heavyweight,MALE,3,0,2,3,4,1,0,13,7,9,4,50,19,1,0,7,5,5,1,193.04,198.12,193.04,208.28,34,31,3.24,3.87,0.49,0.53,0.6,0.9,0.46,0.45,0.26,1.0,Orthodox,Orthodox,22,11
2023-05-13,Daniel Rodriguez,Ian Machado Garry,Blue,Welterweight,MALE,3,0,4,4,4,1,0,8,4,2,0,25,10,0,0,2,2,1,0,185.42,190.5,187.96,187.96,36,25,7.42,5.5,0.49,0.55,0.1,0.3,0.55,0.77,0.5,0.55,Southpaw,Orthodox,10,4
2023-05-13,Carlos Ulberg,Ihor Potieria,Red,Light Heavyweight,MALE,3,3,1,3,1,0,0,4,2,1,1,8,4,0,0,3,2,0,0,193.04,190.5,195.58,190.5,32,26,7.41,5.13,0.59,0.5,0.3,0.0,0.95,0.0,0.75,0.0,Orthodox,Southpaw,5,3
2023-05-13,Tim Means,Alex Morono,Blue,Welterweight,MALE,3,0,0,4,4,2,1,14,11,11,5,59,42,0,0,5,2,2,1,187.96,180.34,190.5,182.88,39,32,5.08,4.96,0.49,0.41,0.2,0.4,1.16,0.36,0.4,0.26,Orthodox,Orthodox,25,16
